Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
KNN_Coarse,0.5369127516778524,0.53860332880089,0.5369127516778524,0.5375413484585259,0.5933188090050836,0.5992438543541808,"{'clf__n_neighbors': 30, 'clf__weights': 'distance'}",True
KNN_Medium,0.5503355704697986,0.5520006980447475,0.5503355704697986,0.5509459470539309,0.6069353667392883,0.6112679076263723,"{'clf__n_neighbors': 25, 'clf__weights': 'distance'}",True
KNN_Fine,0.5503355704697986,0.548812596799174,0.5503355704697986,0.5493520255795071,0.5451161946259986,0.5841380871394543,"{'clf__n_neighbors': 1, 'clf__weights': 'uniform'}",True
KNN_Weighted,0.5369127516778524,0.5343052365839942,0.5369127516778524,0.535007652608099,0.6072076978939726,0.5934916664102342,"{'clf__n_neighbors': 5, 'clf__weights': 'distance'}",True
KNN_Cosine,0.5503355704697986,0.5461494710499374,0.5503355704697986,0.5462358533335929,0.596677559912854,0.6148001315686147,"{'clf__n_neighbors': 15, 'clf__weights': 'uniform'}",True
