Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
GaussianNB,0.6308724832214765,0.6713063521117213,0.6308724832214765,0.6214574283984927,0.6717501815541032,0.5565217391304348,{'clf__var_smoothing': 1e-09},True
LDA,0.6308724832214765,0.6292621413582862,0.6308724832214765,0.629353925991963,0.6982570806100217,0.6318840579710144,"{'clf__shrinkage': None, 'clf__solver': 'svd'}",True
