Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
KNN_Coarse,0.5263157894736842,0.5240448601610126,0.5263157894736842,0.5248186313016958,0.5301204819277109,0.6354527162977868,"{'clf__n_neighbors': 10, 'clf__weights': 'distance'}",True
KNN_Medium,0.5197368421052632,0.5191517396432257,0.5197368421052632,0.5194219705038636,0.498341190850358,0.6383098591549297,"{'clf__n_neighbors': 25, 'clf__weights': 'distance'}",True
KNN_Fine,0.5,0.5036363636363635,0.5,0.5010416666666666,0.5161515627728304,0.6046680080482897,"{'clf__n_neighbors': 3, 'clf__weights': 'uniform'}",True
KNN_Weighted,0.5263157894736842,0.5240448601610126,0.5263157894736842,0.5248186313016958,0.5301204819277109,0.6354527162977868,"{'clf__n_neighbors': 10, 'clf__weights': 'distance'}",True
KNN_Cosine,0.5328947368421053,0.5240334008097166,0.5328947368421053,0.5217777033017444,0.5270647808625808,0.6723138832997988,"{'clf__n_neighbors': 15, 'clf__weights': 'uniform'}",True
