Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
GaussianNB,0.506578947368421,0.5424459586466165,0.506578947368421,0.47894134000950356,0.5898376113148245,0.5959356136820926,{'clf__var_smoothing': 1e-09},True
LDA,0.625,0.6292416897506925,0.625,0.625797007156799,0.6673651126244107,0.6326760563380283,"{'clf__shrinkage': 'auto', 'clf__solver': 'lsqr'}",True
