Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
GaussianNB,0.6308724832214765,0.7038929253124807,0.6308724832214765,0.6110864072415659,0.6826434277414669,0.5194282974710124,{'clf__var_smoothing': 1e-09},True
LDA,0.6778523489932886,0.6798764248428678,0.6778523489932886,0.6783766399262109,0.7450980392156863,0.5888545142944605,"{'clf__shrinkage': None, 'clf__solver': 'svd'}",True
