Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
LinearSVM,0.5503355704697986,0.5572508707841305,0.5503355704697986,0.5507812440945977,0.6114742193173567,0.6260869565217391,{'clf__C': 100},True
QuadraticSVM,0.5503355704697986,0.7538998730273898,0.5503355704697986,0.39780083581491105,0.6120188816267248,0.5420289855072464,"{'clf__C': 0.1, 'clf__gamma': 'scale'}",True
CubicSVM,0.5503355704697986,0.5572508707841305,0.5503355704697986,0.5507812440945977,0.5900508351488744,0.5710144927536233,"{'clf__C': 1, 'clf__gamma': 'scale'}",True
RbfSVM,0.6241610738255033,0.6276074732450572,0.6241610738255033,0.6248736611719881,0.6528685548293391,0.553623188405797,"{'clf__C': 10, 'clf__gamma': 'scale'}",True
