Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
GaussianNB,0.5131578947368421,0.5219390146397949,0.5131578947368421,0.5131578947368421,0.4953727955299459,0.5964587525150905,{'clf__var_smoothing': 1e-09},True
LDA,0.5460526315789473,0.5382236842105264,0.5460526315789473,0.5352487539129629,0.5430417321459753,0.6016901408450704,"{'clf__shrinkage': 0.1, 'clf__solver': 'lsqr'}",True
