Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
GaussianNB,0.5328947368421053,0.5702585061137693,0.5328947368421053,0.5126345993102334,0.5704557359874279,0.5451509054325956,{'clf__var_smoothing': 1e-09},True
LDA,0.631578947368421,0.6292768553422924,0.631578947368421,0.6276540071770335,0.7024620220010477,0.6268008048289738,"{'clf__shrinkage': None, 'clf__solver': 'svd'}",True
