Classifier,Accuracy,Precision,Recall,F1_Score,AUC_Score,CV_Score,Best_Params,Supports_Probability
GaussianNB,0.5197368421052632,0.5412961968413096,0.5197368421052632,0.5106055656646752,0.6004889121704208,0.5567404426559357,{'clf__var_smoothing': 1e-09},True
LDA,0.5855263157894737,0.5841284633359297,0.5855263157894737,0.5845998131423231,0.604854199406321,0.5763782696177062,"{'clf__shrinkage': None, 'clf__solver': 'svd'}",True
